PDBID	LigandMonomerID	LigandName	ReceptorKi(binding affinity)	log(Ki)
3DZ4	28436.0	AdoMet substrate analogue, 17k	170.0	2.230448921378274
3DZ4	28437.0	AdoMet substrate analogue, 17l	1500.0	3.1760912590556813
3DZ4	28438.0	AdoMet substrate analogue, 17m	31000.0	4.491361693834273
3DZ4	28443.0	AdoMet substrate analogue, 18f	88000.0	4.944482672150168
3DZ4	28448.0	AdoMet substrate analogue, 21c	70000.0	4.845098040014257
3DZ4	28449.0	AdoMet substrate analogue, 21d	420000.0	5.623249290397901
3DZ4	28452.0	AdoMet substrate analogue, 23a	600.0	2.7781512503836434
3DZ5	28421.0	AdoMet substrate analogue, 12a	7.0	0.8450980400142568
3DZ5	28428.0	AdoMet substrate analogue, 14d	5.0	0.6989700043360189
3DZ5	28429.0	AdoMet substrate analogue, 14e	15.0	1.1760912590556813
3DZ5	28430.0	AdoMet substrate analogue, 14f	18.0	1.255272505103306
3DZ5	28431.0	MAOEA, 5	55.0	1.7403626894942439
3DZ5	28432.0	AdoMet substrate analogue, 17d	400.0	2.6020599913279625
3DZ5	28433.0	AdoMet substrate analogue, 17e	4000.0	3.6020599913279625
3DZ5	28436.0	AdoMet substrate analogue, 17k	170.0	2.230448921378274
3DZ5	28438.0	AdoMet substrate analogue, 17m	31000.0	4.491361693834273
3DZ5	28443.0	AdoMet substrate analogue, 18f	88000.0	4.944482672150168
3DZ5	28448.0	AdoMet substrate analogue, 21c	70000.0	4.845098040014257
3DZ5	28449.0	AdoMet substrate analogue, 21d	420000.0	5.623249290397901
3DZ5	28452.0	AdoMet substrate analogue, 23a	600.0	2.7781512503836434
3DZ7	28421.0	AdoMet substrate analogue, 12a	7.0	0.8450980400142568
3DZ7	28428.0	AdoMet substrate analogue, 14d	5.0	0.6989700043360189
3DZ7	28429.0	AdoMet substrate analogue, 14e	15.0	1.1760912590556813
3DZ7	28432.0	AdoMet substrate analogue, 17d	400.0	2.6020599913279625
3DZ7	28433.0	AdoMet substrate analogue, 17e	4000.0	3.6020599913279625
3DZ7	28435.0	AdoMet substrate analogue, 17j	7000.0	3.845098040014257
3DZ7	28436.0	AdoMet substrate analogue, 17k	170.0	2.230448921378274
3DZ7	28438.0	AdoMet substrate analogue, 17m	31000.0	4.491361693834273
3DZ7	28443.0	AdoMet substrate analogue, 18f	88000.0	4.944482672150168
3DZ7	28448.0	AdoMet substrate analogue, 21c	70000.0	4.845098040014257
3DZ7	28449.0	AdoMet substrate analogue, 21d	420000.0	5.623249290397901
3DZ7	28452.0	AdoMet substrate analogue, 23a	600.0	2.7781512503836434
3E3U	50255000.0	CHEMBL443904	10.0	1.0
3E3U	50255001.0	CHEMBL482179	24.0	1.380211241711606
3E3U	50255002.0	CHEMBL482180	15.0	1.1760912590556813
3E3U	50255003.0	CHEMBL519613	8.0	0.9030899869919435
3E3U	50255030.0	CHEMBL506649	13.0	1.1139433523068367
3E3U	50255031.0	CHEMBL480220	28.0	1.4471580313422192
3E3U	50255032.0	CHEMBL465740	13.0	1.1139433523068367
3E3U	50255034.0	CHEMBL518077	161.0	2.2068258760318495
3E3U	50255064.0	CHEMBL464050	803.0	2.904715545278681
3E3U	50255065.0	CHEMBL464060	18.0	1.255272505103306
3E3U	50255066.0	CHEMBL517164	49.0	1.6901960800285136
3E5A	13534.0	VX-680	130.0	2.113943352306837
3E5A	31097.0	VX-680, 32	20.0	1.3010299956639813
3E5A	50277637.0	CHEMBL482778	2.0	0.3010299956639812
3E5A	50277639.0	CHEMBL484609	2.0	0.3010299956639812
3E5A	50293690.0	CHEMBL564941	1.0	0.0
3E5A	50293694.0	CHEMBL560556	5.0	0.6989700043360189
3E5A	50293695.0	CHEMBL561617	4.0	0.6020599913279624
3E5A	50293696.0	CHEMBL565183	10.0	1.0
3E63	50254831.0	CHEMBL500779	1600.0	3.2041199826559246
3E63	50254865.0	CHEMBL479619	9300.0	3.9684829485539352
3E63	50254866.0	CHEMBL479620	1950.0	3.290034611362518
3E63	50254869.0	CHEMBL498859	370.0	2.568201724066995
3E63	50254870.0	CHEMBL481583	740.0	2.8692317197309762
3E63	50254871.0	CHEMBL481585	5800.0	3.7634279935629373
3E63	50254909.0	CHEMBL519279	8580.0	3.9334872878487053
3E63	50254911.0	CHEMBL480411	78.0	1.8920946026904804
3E63	50254912.0	CHEMBL447670	1950.0	3.290034611362518
3E63	50254913.0	CHEMBL480412	3900.0	3.591064607026499
3E63	50254914.0	CHEMBL480606	1570.0	3.1958996524092336
3E63	50254949.0	CHEMBL479830	1110.0	3.0453229787866576
3E63	50254950.0	CHEMBL481985	790.0	2.8976270912904414
3E63	50254953.0	CHEMBL482188	770.0	2.886490725172482
3E64	50254831.0	CHEMBL500779	1600.0	3.2041199826559246
3E64	50254866.0	CHEMBL479620	1950.0	3.290034611362518
3E64	50254869.0	CHEMBL498859	370.0	2.568201724066995
3E64	50254870.0	CHEMBL481583	740.0	2.8692317197309762
3E64	50254909.0	CHEMBL519279	8580.0	3.9334872878487053
3E64	50254911.0	CHEMBL480411	78.0	1.8920946026904804
3E64	50254912.0	CHEMBL447670	1950.0	3.290034611362518
3E64	50254913.0	CHEMBL480412	3900.0	3.591064607026499
3E64	50254949.0	CHEMBL479830	1110.0	3.0453229787866576
3E64	50254950.0	CHEMBL481985	790.0	2.8976270912904414
3E64	50254951.0	CHEMBL520947	330.0	2.5185139398778875
3E64	50254952.0	CHEMBL482187	1220.0	3.0863598306747484
3E9S	31508.0	Substituted Benzamide Derivative, lead	8700.0	3.9395192526186187
3E9S	31514.0	Naphthyl and Benzamide Derivative, 5f	12100.0	4.08278537031645
3E9S	31516.0	Naphthyl and Benzamide Derivative, 9	46100.0	4.663700925389648
3E9S	31520.0	Naphthalene and Benzamide Derivative, 5h	2300.0	3.361727836017593
3E9S	31521.0	Naphthalene and Benzamide Derivative, 21	22600.0	4.354108439147401
3E9S	31522.0	Naphthalene and Benzamide Derivative, 23	24800.0	4.394451680826216
3E9S	31523.0	Naphthalene and Benzamide Derivative, 24	560.0	2.7481880270062002
3E9S	31524.0	Naphthalene and Benzamide Derivative, 25	2640.0	3.4216039268698313
3E9S	31525.0	Substituted Benzamide Derivative, 29	11100.0	4.045322978786658
3E9S	31526.0	Substituted Benzamide Derivative, 33	5200.0	3.716003343634799
3E9S	31527.0	Substituted Benzamide Derivative, 40	2700.0	3.4313637641589874
3E9S	31530.0	Substituted Benzamide Derivative, 49	1300.0	3.113943352306837
3E9S	31531.0	Substituted Benzamide Derivative, 2	460.0	2.662757831681574
3EEM	18490.0	Propargyl-linked, 5	17.0	1.2304489213782739
3EEM	18492.0	Propargyl-linked, 6	25.0	1.3979400086720377
3EEM	18494.0	Propargyl-linked, 7	39.0	1.591064607026499
3EEM	18496.0	Propargyl-linked, 8	30.0	1.4771212547196624
3EEM	25818.0	Biphenyl antifolate, 4	7.0	0.8450980400142568
3EEM	25819.0	Biphenyl antifolate, 5	7.0	0.8450980400142568
3EEM	25820.0	Biphenyl antifolate, 6	6.0	0.7781512503836436
3EEM	26518.0	Propargyl-linked, 10	32.0	1.505149978319906
3EEM	26519.0	Propargyl-linked, 11	8.0	0.9030899869919435
3EEM	50298800.0	Biphenyl antifolate, 3	0.61	-0.21467016498923297
3EEM	50298801.0	Biphenyl antifolate, 2	0.55	-0.2596373105057561
3EEM	50298803.0	Propargyl-substituted antifolate, 18	27.0	1.4313637641589874
3EEM	50298809.0	Biphenyl antifolate, 25	6.0	0.7781512503836436
3EEM	50329608.0	Propargyl-substituted antifolate, 14	11.0	1.0413926851582251
3EFK	24750.0	pyrimidone, 7	39.0	1.591064607026499
3EFK	24751.0	pyrimidone, 22	9.0	0.9542425094393249
3EFK	24752.0	pyrimidone, 23	12.0	1.0791812460476249
3EFK	24754.0	pyrimidone, 25	9.0	0.9542425094393249
3EFK	24755.0	pyrimidone, 26	21.0	1.3222192947339193
3EFK	24756.0	pyrimidone, 27	33.0	1.5185139398778875
3EFK	24757.0	pyrimidone, 34	107.0	2.0293837776852097
3EFK	24759.0	pyrimidone, 37	72.0	1.8573324964312685
3EFK	24766.0	pyrimidone, 48	63.0	1.7993405494535817
3EFK	24767.0	pyrimidone, 49	45.0	1.6532125137753437
3EFK	24768.0	pyrimidone, 50	14.0	1.146128035678238
3EFK	24769.0	pyrimidone, 51	5.0	0.6989700043360189
3EFK	24770.0	pyrimidone, 55	38.0	1.5797835966168101
3EFK	24771.0	pyrimidone, 56	136.0	2.1335389083702174
3EFK	24772.0	pyrimidone, 62	3.0	0.47712125471966244
3EHW	50173541.0	CHEMBL197989	1000000.0	6.0
3EHW	50173548.0	dUTPase inhibitor, 1	135000.0	5.1303337684950066
3EHW	50173549.0	CHEMBL380564	1000000.0	6.0
3EHW	50173553.0	CHEMBL198870	1000000.0	6.0
3EHW	50173556.0	CHEMBL426284	1000000.0	6.0
3EHW	50173558.0	CHEMBL370429	1000000.0	6.0
3EHW	50173559.0	CHEMBL175267	1000000.0	6.0
3EHW	50173564.0	CHEMBL194902	1000000.0	6.0
3EHW	50173576.0	dUTPase inhibitor, 11	1000000.0	6.0
3EHW	50386618.0	CHEMBL2048443	300.0	2.4771212547196626
3EHW	50386619.0	CHEMBL1232397	15200.0	4.181843587944773
3EQM	8592.0	Androstenedione	20.0	1.3010299956639813
3EQM	50014299.0	CHEMBL421018	2.0	0.3010299956639812
3EQM	50014311.0	CHEMBL319108	9.0	0.9542425094393249
3EQM	50014322.0	CHEMBL101595	3000.0	3.4771212547196626
3EQM	50025428.0	CHEMBL274826	300.0	2.4771212547196626
3EQM	50039160.0	CHEMBL309113	1200.0	3.0791812460476247
3EQM	50041362.0	CHEMBL25588	6.0	0.7781512503836436
3EQM	50041363.0	CHEMBL25473	1400.0	3.146128035678238
3EQM	50041364.0	CHEMBL24387	22.0	1.3424226808222062
3EQM	50041365.0	CHEMBL24037	510.0	2.7075701760979363
3EQM	50041369.0	CHEMBL282673	240.0	2.380211241711606
3EQM	50041375.0	CHEMBL284238	720.0	2.8573324964312685
3EQM	50041376.0	CHEMBL25059	140.0	2.146128035678238
3EXO	26484.0	aminopyrimidine, 5	24000.0	4.380211241711606
3EXO	26485.0	aminopyrimidine, 6	400000.0	5.6020599913279625
3EXO	26486.0	aminopyrimidine, 7	16000.0	4.204119982655925
3EXO	26487.0	aminopyrimidine, 8	30000.0	4.477121254719663
3EXO	26488.0	aminopyrimidine, 9	110000.0	5.041392685158225
3EXO	26489.0	aminopyrimidine, 10	69000.0	4.838849090737256
3EXO	26490.0	aminopyrimidine, 11	600000.0	5.778151250383644
3EXO	26491.0	aminopyrimidine, 12	570000.0	5.7558748556724915
3EXO	26495.0	aminopyrimidine, 16	1600000.0	6.204119982655925
3EXO	26496.0	aminopyrimidine, 4	317000.0	5.501059262217751
3EXO	26497.0	aminopyrimidine, 17	15000.0	4.176091259055681
3EXO	26498.0	aminopyrimidine, 18	219000.0	5.3404441148401185
3EXO	26499.0	aminopyrimidine, 19	19000.0	4.278753600952829
3EXO	26500.0	aminopyrimidine, 20	37000.0	4.568201724066995
3EXO	26501.0	aminopyrimidine, 21	21000.0	4.3222192947339195
3EYL	13151.0	Smac peptido-mimetic 6i	28.0	1.4471580313422192
3EYL	13152.0	Smac peptido-mimetic 6j	24.0	1.380211241711606
3EYL	13211.0	conformationally constrained Smac mimetic 1	25.0	1.3979400086720377
3EYL	13212.0	conformationally constrained Smac mimetic 2	61.0	1.7853298350107671
3EYL	13213.0	conformationally constrained Smac mimetic 3	14400.0	4.158362492095249
3EYL	26204.0	Smac010	110.0	2.041392685158225
3EYL	26205.0	Smac037	86.0	1.9344984512435677
3EYL	26212.0	bicyclic Smac peptide mimetic, 11	60.0	1.7781512503836436
3EYL	32582.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 4b	54.0	1.7323937598229686
3EYL	32588.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 18a	92.0	1.9637878273455553
3EYL	32589.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 18b	72.0	1.8573324964312685
3EYL	32592.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 20c	110.0	2.041392685158225
3EYL	32593.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 22a	150.0	2.1760912590556813
3EYL	32594.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 22b	190.0	2.278753600952829
3EYL	32605.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 32b	85.0	1.9294189257142926
3EYL	32612.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 40a	110.0	2.041392685158225
3EYL	32613.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 40b	86.0	1.9344984512435677
3EYL	32614.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 40c	49.0	1.6901960800285136
3EYL	32615.0	1-aza-2-oxobicyclo[5.3.0]decane scaffold, 40d	110.0	2.041392685158225
3EZR	35166.0	indazole-benzimidazole, 1	102.0	2.0086001717619175
3EZR	35167.0	indazole-benzimidazole, 3	4.0	0.6020599913279624
3EZR	35168.0	indazole-benzimidazole, 4	13.0	1.1139433523068367
3EZR	35169.0	indazole-benzimidazole, 5	21500.0	4.332438459915605
3EZR	35170.0	indazole-benzimidazole, 6	10000.0	4.0
3EZR	35171.0	indazole-benzimidazole, 7	10000.0	4.0
3EZR	35172.0	indazole-benzimidazole, 8	10000.0	4.0
3EZR	35173.0	indazole-benzimidazole, 9	1040.0	3.0170333392987803
3EZR	35174.0	indazole-benzimidazole, 10	6100.0	3.785329835010767
3EZR	35175.0	indazole-benzimidazole, 11	1730.0	3.2380461031287955
3EZR	35176.0	indazole-benzimidazole, 12	247.0	2.392696953259666
3EZR	35177.0	indazole-benzimidazole, 13	10000.0	4.0
3EZR	35178.0	indazole-benzimidazole, 14	10000.0	4.0
3EZR	35179.0	indazole-benzimidazole, 15	109000.0	5.037426497940624
3EZR	35181.0	indazole-benzimidazole, 17	10000.0	4.0
3F1Q	14712.0	A77 1726	1083.0	3.0346284566253203
3F1Q	29025.0	cyanohydroxybutenamide, 10	11.0	1.0413926851582251
3F1Q	29026.0	cyanocyclopropylpropenamide, 11	7.0	0.8450980400142568
3F1Q	29027.0	cyanohydroxybutenamide, 17	22.0	1.3424226808222062
3F1Q	29032.0	cyanohydroxybutenamide, 22	190.0	2.278753600952829
3F1Q	29034.0	cyanohydroxybutenamide, 24	3.0	0.47712125471966244
3F1Q	29035.0	cyanohydroxybutenamide, 25	23.0	1.3617278360175928
3F1Q	29036.0	cyanohydroxybutenamide, 26	25.0	1.3979400086720377
3F1Q	29037.0	cyanohydroxybutenamide, 27	16.0	1.2041199826559248
3F1Q	29038.0	cyanohydroxybutenamide, 28	39.0	1.591064607026499
3F1Q	29039.0	cyanohydroxybutenamide, 29	16.0	1.2041199826559248
3F1Q	50054587.0	Alpha-cyano-beta-hydroxy enamide, 6	600.0	2.7781512503836434
3F1Q	50071406.0	CHEMBL999	200.0	2.3010299956639813
3F66	50265837.0	CHEMBL462711	5000.0	3.6989700043360187
3F66	50265838.0	CHEMBL462712	900.0	2.9542425094393248
3F66	50265839.0	CHEMBL462914	800.0	2.9030899869919438
3F66	50265840.0	CHEMBL517912	12900.0	4.110589710299249
3F66	50265866.0	CHEMBL516328	2000.0	3.3010299956639813
3F66	50265922.0	CHEMBL511592	390.0	2.591064607026499
3F66	50265923.0	CHEMBL468787	170.0	2.230448921378274
3F66	50266254.0	CHEMBL456502	1300.0	3.113943352306837
3F66	50266257.0	CHEMBL456722	5300.0	3.724275869600789
3F66	50266287.0	CHEMBL510459	1300.0	3.113943352306837
3F66	50266289.0	CHEMBL511172	28300.0	4.451786435524291
3F66	50266327.0	CHEMBL458874	5000.0	3.6989700043360187
3F66	50266328.0	CHEMBL459078	60200.0	4.779596491257824
3F66	50266329.0	CHEMBL457338	1500.0	3.1760912590556813
3F66	50266330.0	CHEMBL457339	1800.0	3.255272505103306
3F7B	50317397.0	CHEMBL1086703	283.0	2.45178643552429
3F7B	50317398.0	CHEMBL1098816	5000.0	3.6989700043360187
3F7B	50317399.0	CHEMBL1098817	361.0	2.5575072019056577
3F7B	50317400.0	CHEMBL1099124	246.0	2.3909351071033793
3F7B	50317401.0	CHEMBL1099125	229.0	2.359835482339888
3F7B	50317402.0	CHEMBL1094898	64.0	1.806179973983887
3F7B	50317403.0	CHEMBL1098839	23.0	1.3617278360175928
3F7B	50317404.0	CHEMBL1098349	126.0	2.100370545117563
3F7B	50317405.0	CHEMBL1095203	47.0	1.6720978579357175
3F7B	50317406.0	CHEMBL1095204	118.0	2.0718820073061255
3F7B	50317407.0	CHEMBL1099137	23.0	1.3617278360175928
3F7B	50317408.0	CHEMBL1086834	139.0	2.143014800254095
3F7B	50317410.0	CHEMBL1099151	33.0	1.5185139398778875
3F7B	50317411.0	CHEMBL1099152	23.0	1.3617278360175928
3F7B	50317414.0	CHEMBL1095856	2660.0	3.424881636631067
3F7H	27918.0	Azabicyclooctane scaffold, 14a	82.0	1.9138138523837167
3F7H	27919.0	Azabicyclooctane scaffold, 14b	46.0	1.662757831681574
3F7H	27920.0	Azabicyclooctane scaffold, 14c	38.0	1.5797835966168101
3F7H	27923.0	Azabicyclooctane scaffold, 14f	91.0	1.9590413923210936
3F7H	27924.0	Azabicyclooctane scaffold, 14g	1000.0	3.0
3F7H	27925.0	Azabicyclooctane scaffold, 14h	10000.0	4.0
3F7H	27931.0	Azabicyclooctane scaffold, 14n	260.0	2.4149733479708178
3F7H	27933.0	Azabicyclooctane scaffold, 14p	1500.0	3.1760912590556813
3F7H	27936.0	Azabicyclooctane scaffold, 14s	1100.0	3.041392685158225
3F7H	27937.0	Azabicyclooctane scaffold, 14t	740.0	2.8692317197309762
3F7H	27939.0	Azabicyclooctane scaffold, 14v	1900.0	3.278753600952829
3F7H	27941.0	butoxycarbonylpyrrolidine derivative, 15b	780.0	2.8920946026904804
3F7H	27942.0	Ala-Val-Pro-2,2-diphenethylamine, 1	43.0	1.6334684555795864
3F7I	27919.0	Azabicyclooctane scaffold, 14b	46.0	1.662757831681574
3F7I	27920.0	Azabicyclooctane scaffold, 14c	38.0	1.5797835966168101
3F7I	27921.0	Azabicyclooctane scaffold, 14d	63.0	1.7993405494535817
3F7I	27923.0	Azabicyclooctane scaffold, 14f	91.0	1.9590413923210936
3F7I	27924.0	Azabicyclooctane scaffold, 14g	1000.0	3.0
3F7I	27925.0	Azabicyclooctane scaffold, 14h	10000.0	4.0
3F7I	27926.0	Azabicyclooctane scaffold, 14i	1700.0	3.230448921378274
3F7I	27927.0	Azabicyclooctane scaffold, 14j	100.0	2.0
3F7I	27930.0	Azabicyclooctane scaffold, 14m	1700.0	3.230448921378274
3F7I	27931.0	Azabicyclooctane scaffold, 14n	260.0	2.4149733479708178
3F7I	27932.0	Azabicyclooctane scaffold, 14o	1800.0	3.255272505103306
3F7I	27934.0	Azabicyclooctane scaffold, 14q	440.0	2.6434526764861874
3F7I	27935.0	Azabicyclooctane scaffold, 14r	110.0	2.041392685158225
3F7I	27941.0	butoxycarbonylpyrrolidine derivative, 15b	780.0	2.8920946026904804
3F7U	50317397.0	CHEMBL1086703	283.0	2.45178643552429
3F7U	50317398.0	CHEMBL1098816	5000.0	3.6989700043360187
3F7U	50317399.0	CHEMBL1098817	361.0	2.5575072019056577
3F7U	50317400.0	CHEMBL1099124	246.0	2.3909351071033793
3F7U	50317401.0	CHEMBL1099125	229.0	2.359835482339888
3F7U	50317402.0	CHEMBL1094898	64.0	1.806179973983887
3F7U	50317403.0	CHEMBL1098839	23.0	1.3617278360175928
3F7U	50317404.0	CHEMBL1098349	126.0	2.100370545117563
3F7U	50317405.0	CHEMBL1095203	47.0	1.6720978579357175
3F7U	50317406.0	CHEMBL1095204	118.0	2.0718820073061255
3F7U	50317407.0	CHEMBL1099137	23.0	1.3617278360175928
3F7U	50317408.0	CHEMBL1086834	139.0	2.143014800254095
3F7U	50317410.0	CHEMBL1099151	33.0	1.5185139398778875
3F7U	50317411.0	CHEMBL1099152	23.0	1.3617278360175928
3F7U	50317415.0	CHEMBL1095882	2190.0	3.3404441148401185
3F82	24440.0	2-pyridone analogue, 2	2.0	0.3010299956639812
3F82	24441.0	2-pyridone analogue, 13	2.0	0.3010299956639812
3F82	24446.0	2-pyridone analogue, 18	10.0	1.0
3F82	24448.0	2-pyridone analogue, 20	1000.0	3.0
3F82	28023.0	pyridone, 2	5.0	0.6989700043360189
3F82	28024.0	2-aminopyridine analogue, 3	6.0	0.7781512503836436
3F82	28025.0	2-aminopyridine analogue, 4	4.0	0.6020599913279624
3F82	28026.0	2-aminopyridine analogue, 5	3.0	0.47712125471966244
3F82	28027.0	2-aminopyridine analogue, 6	3.0	0.47712125471966244
3F82	28028.0	2-aminopyridine analogue, 7	1.0	0.0
3F82	28029.0	2-aminopyridine analogue, 8	3.0	0.47712125471966244
3F82	28030.0	2-aminopyridine analogue, 9	1.0	0.0
3F82	28031.0	BMS-777607	4.0	0.6020599913279624
3F82	28032.0	2-aminopyridine analogue, 11	3.0	0.47712125471966244
3F82	28033.0	2-aminopyridine analogue, 12	3.0	0.47712125471966244
3FJ6	14712.0	A77 1726	1083.0	3.0346284566253203
3FJ6	29025.0	cyanohydroxybutenamide, 10	11.0	1.0413926851582251
3FJ6	29026.0	cyanocyclopropylpropenamide, 11	7.0	0.8450980400142568
3FJ6	29027.0	cyanohydroxybutenamide, 17	22.0	1.3424226808222062
3FJ6	29028.0	cyanohydroxybutenamide, 18	21.0	1.3222192947339193
3FJ6	29029.0	cyanohydroxybutenamide, 19	25.0	1.3979400086720377
3FJ6	29030.0	cyanohydroxybutenamide, 20	40.0	1.6020599913279623
3FJ6	29031.0	cyanohydroxybutenamide, 21	2000.0	3.3010299956639813
3FJ6	29034.0	cyanohydroxybutenamide, 24	3.0	0.47712125471966244
3FJ6	29035.0	cyanohydroxybutenamide, 25	23.0	1.3617278360175928
3FJ6	29036.0	cyanohydroxybutenamide, 26	25.0	1.3979400086720377
3FJ6	29037.0	cyanohydroxybutenamide, 27	16.0	1.2041199826559248
3FJ6	29038.0	cyanohydroxybutenamide, 28	39.0	1.591064607026499
3FJ6	50071406.0	CHEMBL999	200.0	2.3010299956639813
3FJL	29025.0	cyanohydroxybutenamide, 10	11.0	1.0413926851582251
3FJL	29026.0	cyanocyclopropylpropenamide, 11	7.0	0.8450980400142568
3FJL	29029.0	cyanohydroxybutenamide, 19	25.0	1.3979400086720377
3FJL	29032.0	cyanohydroxybutenamide, 22	190.0	2.278753600952829
3FJL	29034.0	cyanohydroxybutenamide, 24	3.0	0.47712125471966244
3FJL	29036.0	cyanohydroxybutenamide, 26	25.0	1.3979400086720377
3FJL	29037.0	cyanohydroxybutenamide, 27	16.0	1.2041199826559248
3FJL	29038.0	cyanohydroxybutenamide, 28	39.0	1.591064607026499
3FJL	29039.0	cyanohydroxybutenamide, 29	16.0	1.2041199826559248
3FJL	50359704.0	CHEMBL1929448	59.0	1.7708520116421442
3FJL	50359706.0	CHEMBL1929450	26.0	1.414973347970818
3FJL	50359707.0	CHEMBL1929451	66.0	1.8195439355418688
3FJL	50359708.0	CHEMBL1929452	34.0	1.5314789170422551
3FJL	50359709.0	CHEMBL1929453	31.0	1.4913616938342726
3FL9	18069.0	Trimethoprim	77300.0	4.888179493918325
3FL9	18489.0	TMP derivative with propargyl-based linker, 14	2300.0	3.361727836017593
3FL9	18491.0	TMP derivative with propargyl-based linker, 20	4800.0	3.681241237375587
3FL9	18493.0	TMP derivative with propargyl-based linker, 24	21200.0	4.326335860928752
3FL9	18495.0	TMP derivative with propargyl-based linker, 27	109200.0	5.038222638368718
3FL9	18496.0	TMP derivative with propargyl-based linker, 28	29100.0	4.463892988985907
3FL9	26517.0	Propargyl inhibitor, 15	1700.0	3.230448921378274
3FL9	26521.0	Propargyl inhibitor, 20	942.0	2.9740509027928774
3FL9	50298803.0	CHEMBL574335	10000.0	4.0
3FL9	50329608.0	CHEMBL1230365	12700.0	4.103803720955957
3FPM	50259376.0	CHEMBL466496	8900.0	3.949390006644913
3FPM	50259377.0	CHEMBL512784	100000.0	5.0
3FPM	50259378.0	CHEMBL466700	88000.0	4.944482672150168
3FPM	50259379.0	CHEMBL504830	2300.0	3.361727836017593
3FPM	50259479.0	CHEMBL467730	9300.0	3.9684829485539352
3FPM	50259480.0	CHEMBL513154	33000.0	4.518513939877887
3FPM	50259481.0	CHEMBL467731	49000.0	4.690196080028514
3FPM	50259482.0	CHEMBL467732	14000.0	4.146128035678238
3FPM	50259483.0	CHEMBL467532	380.0	2.57978359661681
3FPM	50259530.0	CHEMBL467078	8200.0	3.9138138523837167
3FPM	50259531.0	CHEMBL512791	5000.0	3.6989700043360187
3FPM	50259564.0	CHEMBL467911	5300.0	3.724275869600789
3FPM	50259565.0	CHEMBL467912	100000.0	5.0
3FPM	50259566.0	CHEMBL467913	100000.0	5.0
3FPM	50259599.0	CHEMBL468321	100000.0	5.0
3FR2	50247968.0	CHEMBL510638	1660.0	3.220108088040055
3FR2	50247969.0	CHEMBL452160	2390.0	3.3783979009481375
3FR2	50247970.0	CHEMBL454404	1090.0	3.037426497940624
3FR2	50247987.0	CHEMBL452596	590.0	2.7708520116421442
3FR2	50247990.0	CHEMBL459902	970.0	2.9867717342662448
3FR2	50247995.0	CHEMBL518181	780.0	2.8920946026904804
3FR2	50248191.0	CHEMBL514969	590.0	2.7708520116421442
3FR2	50248193.0	CHEMBL475353	25000.0	4.3979400086720375
3FR2	50248195.0	CHEMBL475549	600.0	2.7781512503836434
3FR2	50248196.0	CHEMBL514666	550.0	2.7403626894942437
3FR2	50248237.0	CHEMBL442621	2680.0	3.428134794028789
3FR2	50248240.0	CHEMBL515905	830.0	2.9190780923760737
3FR2	50248245.0	CHEMBL516023	450.0	2.6532125137753435
3FW3	10884.0	Dorzolamide (DZA)	32.0	1.505149978319906
3FW3	10885.0	Brinzolamide (BRZ)	3950.0	3.59659709562646
3FW3	13054.0	sulfonamide 5	8500.0	3.929418925714293
3FW3	50303030.0	CHEMBL568854	4360.0	3.639486489268586
3FW3	50303031.0	CHEMBL570894	46.0	1.662757831681574
3FW3	50303032.0	CHEMBL584939	181.0	2.2576785748691846
3FW3	50303033.0	CHEMBL585756	339.0	2.530199698203082
3FW3	50303034.0	CHEMBL571337	3905.0	3.591621038213319
3FXV	21724.0	GW-4064	64.0	1.806179973983887
3FXV	30333.0	3-aryl isoxazole analog, 6b	250.0	2.3979400086720375
3FXV	30335.0	3-aryl isoxazole analog, 6d	690.0	2.838849090737255
3FXV	30336.0	3-aryl isoxazole analog, 7a	94.0	1.9731278535996986
3FXV	30337.0	3-aryl isoxazole analog, 7b	45.0	1.6532125137753437
3FXV	30338.0	3-aryl isoxazole analog, 7c	1100.0	3.041392685158225
3FXV	30339.0	3-aryl isoxazole analog, 7d	7330.0	3.8651039746411278
3FXV	30340.0	3-aryl isoxazole analog, 7e	4170.0	3.6201360549737576
3FXV	30341.0	3-aryl isoxazole analog, 7f	880.0	2.9444826721501687
3FXV	30342.0	3-aryl isoxazole analog, 7g	750.0	2.8750612633917
3FXV	30343.0	3-aryl isoxazole analog, 7h	5160.0	3.7126497016272113
3FZR	50246058.0	CHEMBL471520	120.0	2.0791812460476247
3FZR	50246060.0	CHEMBL472212	31.0	1.4913616938342726
3FZR	50246098.0	CHEMBL471698	3000.0	3.4771212547196626
3FZR	50246138.0	CHEMBL470317	1800.0	3.255272505103306
3FZR	50246139.0	CHEMBL471357	680.0	2.832508912706236
3FZR	50246140.0	CHEMBL513744	190.0	2.278753600952829
3FZR	50246187.0	CHEMBL487246	1100.0	3.041392685158225
3FZR	50246188.0	CHEMBL488089	15.0	1.1760912590556813
